pitcher_id,pitcher_name,pitcher_hand,count_balls,count_strikes,outs,pitch_number,pitch_type,pitch_result,pitch_result_subcat,atbat_result,speed_start,speed_end,movement_horizontal,movement_vertical,pitch_spin_rate,pitch_location_x,pitch_location_y,break_sharpness,break_amount,break_location,nasty,batter_id,batter_name,batter_stance,score_pitcher,score_batter,atbat_id,inning,inning_top,on_1b,on_2b,on_3b,game_id,home_team,away_team,stadium,pitch_location_category,previous_pitch_type,previous_pitch_location
593372,Carlos Martinez,R,0,1,1,2,Cutter,Swinging Strike,Swinging Strike,Strikeout,86.9,80.6,2.117601009,4.584810361,941.905,1.167658535,1.729502001,-11.8,6.6,23.9,63,452234,Seth Smith,L,0,5,2017076718,1,FALSE,FALSE,FALSE,FALSE,201701002,bal,sln,Oriole Park at Camden Yards,right,Slider,middle center
593372,Carlos Martinez,R,0,2,1,3,Four-Seamer,Ball,Ball,Strikeout,94.9,87.7,-6.307572757,6.623681981,1878.785,0.665913116,4.893649393,26.8,4.4,23.9,39,452234,Seth Smith,L,0,5,2017076718,1,FALSE,FALSE,FALSE,FALSE,201701002,bal,sln,Oriole Park at Camden Yards,high,Cutter,right
593372,Carlos Martinez,R,1,2,1,4,Slider,Swinging Strike,Foul Ball,Strikeout,81.8,76.1,10.66009973,-0.130525683,1873.404,0.280285784,1.840613795,-26.7,10.3,23.9,33,452234,Seth Smith,L,0,5,2017076718,1,FALSE,FALSE,FALSE,FALSE,201701002,bal,sln,Oriole Park at Camden Yards,bottom center,Four-Seamer,high
593372,Carlos Martinez,R,1,2,1,5,Four-Seamer,Ball,Ball,Strikeout,95.4,89.1,-0.868178585,10.29188193,2143.198,1.712047953,2.046816816,-3.4,2.7,23.9,23,452234,Seth Smith,L,0,5,2017076718,1,FALSE,FALSE,FALSE,FALSE,201701002,bal,sln,Oriole Park at Camden Yards,right,Slider,bottom center
593372,Carlos Martinez,R,2,2,1,6,Cutter,"In Play, Out","In Play, Out",Strikeout,85,80.2,2.606582196,-3.153519811,760.665,0.398461451,1.988012289,-8.2,9.6,24,40,452234,Seth Smith,L,0,5,2017076718,1,FALSE,FALSE,FALSE,FALSE,201701002,bal,sln,Oriole Park at Camden Yards,bottom right,Four-Seamer,right
593372,Carlos Martinez,R,0,0,1,1,Four-Seamer,Swinging Strike,Called Strike,Double,90.7,84.5,-1.814429381,7.836646335,1591.278,0.289016384,2.892943911,8.4,4.3,23.9,54,452234,Seth Smith,L,2,7,2017076738,3,FALSE,FALSE,FALSE,FALSE,201701002,bal,sln,Oriole Park at Camden Yards,middle center,none,none
593372,Carlos Martinez,R,0,1,1,2,Four-Seamer,"In Play, Out","In Play, No Out",Double,91.9,84.8,-2.460352903,10.05754203,2056.15,0.25807161,2.803566002,15.2,3.4,23.9,34,452234,Seth Smith,L,2,7,2017076738,3,FALSE,FALSE,FALSE,FALSE,201701002,bal,sln,Oriole Park at Camden Yards,middle center,Four-Seamer,middle center
593372,Carlos Martinez,R,0,0,2,1,Four-Seamer,Ball,Ball,Walk,96.1,88.1,-5.409113939,9.898501463,2313.965,0.983798831,1.272345586,29.7,3.5,23.8,83,452234,Seth Smith,L,8,2,2017076763,6,FALSE,FALSE,TRUE,TRUE,201701002,bal,sln,Oriole Park at Camden Yards,low,none,none
593372,Carlos Martinez,R,1,0,2,2,Slider,Swinging Strike,Foul Ball,Walk,84.5,78.5,1.7312361,-1.797785748,454.773,0.734323465,2.329916299,-6.1,9.3,23.9,40,452234,Seth Smith,L,8,2,2017076763,6,FALSE,FALSE,TRUE,TRUE,201701002,bal,sln,Oriole Park at Camden Yards,middle right,Four-Seamer,low
593372,Carlos Martinez,R,1,1,2,3,Four-Seamer,Ball,Ball,Walk,96,87.6,-4.840030212,9.652661489,2210.821,-2.023736736,2.381800722,30.9,3.6,23.8,17,452234,Seth Smith,L,8,2,2017076763,6,FALSE,FALSE,TRUE,TRUE,201701002,bal,sln,Oriole Park at Camden Yards,left,Slider,middle right
593372,Carlos Martinez,R,2,1,2,4,Four-Seamer,"In Play, Out","In Play, Out",Walk,95.7,87.3,-4.770296939,9.842160945,2234.482,-1.473017856,2.995637339,30.9,3.4,23.8,28,452234,Seth Smith,L,8,2,2017076763,6,FALSE,FALSE,TRUE,TRUE,201701002,bal,sln,Oriole Park at Camden Yards,left,Four-Seamer,left
593372,Carlos Martinez,R,0,0,2,1,Four-Seamer,Swinging Strike,Called Strike,Groundout,90.6,83.3,8.31,6.64,2071.429,0.121,1.929,-30.9,5.7,23.8,50,429664,Robinson Cano,L,0,2,2016083601,1,FALSE,FALSE,TRUE,FALSE,201601099,sea,sln,Safeco Field,bottom center,none,none
593372,Carlos Martinez,R,0,1,2,2,Four-Seamer,Swinging Strike,Swinging Strike,Groundout,93,85.1,13.51,0.02,2673.913,1.128,1.799,-35.1,8.8,23.8,60,429664,Robinson Cano,L,0,2,2016083601,1,FALSE,FALSE,TRUE,FALSE,201601099,sea,sln,Safeco Field,right,Four-Seamer,bottom center
593372,Carlos Martinez,R,0,2,2,3,Slider,"In Play, Out","In Play, No Out",Groundout,87.9,81.3,1.43,2.88,615.457,0.078,2.353,-2.1,6.7,23.8,18,429664,Robinson Cano,L,0,2,2016083601,1,FALSE,FALSE,TRUE,FALSE,201601099,sea,sln,Safeco Field,middle center,Four-Seamer,right
593372,Carlos Martinez,R,0,0,2,1,Curveball,Ball,Ball,Strikeout,76.9,71.6,7.09,-7.68,1725.579,0.815,3.59,-13.1,13.4,23.9,100,429664,Robinson Cano,L,0,4,2016083620,4,FALSE,TRUE,TRUE,FALSE,201601099,sea,sln,Safeco Field,top right,none,none
593372,Carlos Martinez,R,1,0,2,2,Cutter,Ball,Ball,Strikeout,86.9,80.8,2.67,1.18,553.378,0.158,3.826,-9.6,7.5,23.8,39,429664,Robinson Cano,L,0,4,2016083620,4,FALSE,TRUE,TRUE,FALSE,201601099,sea,sln,Safeco Field,high,Curveball,top right
593372,Carlos Martinez,R,2,0,2,3,Two-Seamer,Ball,Ball,Strikeout,91.1,84.4,-6.76,5.44,1714.247,1.134,2.639,24.2,5.7,23.8,56,429664,Robinson Cano,L,0,4,2016083620,4,FALSE,TRUE,TRUE,FALSE,201601099,sea,sln,Safeco Field,right,Cutter,high
593372,Carlos Martinez,R,3,0,2,4,Four-Seamer,Swinging Strike,Called Strike,Strikeout,92.1,85.5,-3.62,8.82,1912.961,0.707,2.307,17.1,3.9,23.8,50,429664,Robinson Cano,L,0,4,2016083620,4,FALSE,TRUE,TRUE,FALSE,201601099,sea,sln,Safeco Field,middle right,Two-Seamer,right
593372,Carlos Martinez,R,3,1,2,5,Cutter,Swinging Strike,Swinging Strike,Strikeout,88.8,83,0.51,4.11,806.291,1.333,1.152,-4.6,6.2,23.9,27,429664,Robinson Cano,L,0,4,2016083620,4,FALSE,TRUE,TRUE,FALSE,201601099,sea,sln,Safeco Field,low and right,Four-Seamer,middle right
593372,Carlos Martinez,R,3,2,2,6,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,93.6,85.4,-3.19,8.14,1751.377,-0.192,3.643,15,3.9,23.7,41,429664,Robinson Cano,L,0,4,2016083620,4,FALSE,TRUE,TRUE,FALSE,201601099,sea,sln,Safeco Field,high,Cutter,low and right
593372,Carlos Martinez,R,3,2,2,7,Two-Seamer,Ball,Ball,Strikeout,91.9,84.9,-6.43,6.18,1764.959,1.447,1.11,23.2,5.5,23.8,31,429664,Robinson Cano,L,0,4,2016083620,4,FALSE,TRUE,TRUE,FALSE,201601099,sea,sln,Safeco Field,low and right,Four-Seamer,high
593372,Carlos Martinez,R,0,0,1,1,Two-Seamer,Swinging Strike,Called Strike,Single,90.5,83.8,-7.57,5.78,1868.272,0.42,2.434,27.8,5.8,23.8,43,429664,Robinson Cano,L,0,4,2016083637,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,middle right,none,none
593372,Carlos Martinez,R,0,1,1,2,Splitter,Ball,Ball,Single,82.9,77.3,-6.55,2.04,1232.452,1.04,1.101,16,8.4,23.9,36,429664,Robinson Cano,L,0,4,2016083637,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,low and right,Two-Seamer,middle right
593372,Carlos Martinez,R,1,1,1,3,Cutter,Ball,Ball,Single,87.2,81.4,0.75,3.56,695.19,1.259,1.57,-5.1,6.6,23.9,64,429664,Robinson Cano,L,0,4,2016083637,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,low and right,Splitter,low and right
593372,Carlos Martinez,R,2,1,1,4,Four-Seamer,Ball,Ball,Single,89.6,82.4,-3.72,7.52,1621.522,-1.339,2.717,16.5,4.9,23.8,20,429664,Robinson Cano,L,0,4,2016083637,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,left,Cutter,low and right
593372,Carlos Martinez,R,3,1,1,5,Two-Seamer,Swinging Strike,Foul Ball,Single,91.3,84,-7.19,5.94,1831.197,-0.246,2.386,27.4,5.7,23.8,35,429664,Robinson Cano,L,0,4,2016083637,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,middle center,Four-Seamer,left
593372,Carlos Martinez,R,3,2,1,6,Cutter,"In Play, Out","In Play, Out",Single,87.5,81.4,4.05,2.62,919.466,-0.524,2.417,-14.1,7.1,23.9,35,429664,Robinson Cano,L,0,4,2016083637,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,middle left,Two-Seamer,middle center
593372,Carlos Martinez,R,0,0,2,1,Cutter,Swinging Strike,Called Strike,Groundout,89,82,1.95,3.65,795.731,0.469,2.42,-9.2,6.4,23.8,51,443558,Nelson Cruz,R,0,0,2016083605,2,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,middle right,none,none
593372,Carlos Martinez,R,0,1,2,2,Four-Seamer,Swinging Strike,Called Strike,Groundout,94,86.4,-4.47,9.43,2109.089,0.085,1.881,24,3.7,23.8,31,443558,Nelson Cruz,R,0,0,2016083605,2,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,bottom center,Cutter,middle right
593372,Carlos Martinez,R,0,2,2,3,Curveball,Ball,Ball,Groundout,79.7,74.5,5.67,-7.3,1568.075,1.076,0.164,-11.1,12.9,23.9,37,443558,Nelson Cruz,R,0,0,2016083605,2,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,low and right,Four-Seamer,bottom center
593372,Carlos Martinez,R,1,2,2,4,Two-Seamer,Swinging Strike,Called Strike,Groundout,95.5,88.3,-7.91,6.42,2105.516,0.439,2.246,33.8,5.1,23.8,41,443558,Nelson Cruz,R,0,0,2016083605,2,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,bottom right,Curveball,low and right
593372,Carlos Martinez,R,0,0,2,1,Two-Seamer,Ball,Ball,Pop Out,91.3,83.9,-5.5,6.83,1722.125,1.057,2.967,21.3,5,23.8,64,443558,Nelson Cruz,R,0,4,2016083621,4,FALSE,TRUE,TRUE,TRUE,201601099,sea,sln,Safeco Field,right,none,none
593372,Carlos Martinez,R,1,0,2,2,Four-Seamer,Swinging Strike,Called Strike,Pop Out,91.3,84.4,-4.31,7.35,1684.781,-0.367,2.15,18.8,4.7,23.8,41,443558,Nelson Cruz,R,0,4,2016083621,4,FALSE,TRUE,TRUE,TRUE,201601099,sea,sln,Safeco Field,bottom left,Two-Seamer,right
593372,Carlos Martinez,R,1,1,2,3,Splitter,Swinging Strike,Foul Ball,Pop Out,82.6,76.7,-5.18,3.8,1153.708,-0.935,2.855,14.9,7.6,23.8,46,443558,Nelson Cruz,R,0,4,2016083621,4,FALSE,TRUE,TRUE,TRUE,201601099,sea,sln,Safeco Field,middle left,Four-Seamer,bottom left
593372,Carlos Martinez,R,1,2,2,4,Two-Seamer,"In Play, Out","In Play, Out",Pop Out,91.8,84.7,-6.75,6.33,1835.414,0.626,2.403,26.4,5.4,23.8,48,443558,Nelson Cruz,R,0,4,2016083621,4,FALSE,TRUE,TRUE,TRUE,201601099,sea,sln,Safeco Field,middle right,Splitter,middle left
593372,Carlos Martinez,R,0,0,2,1,Two-Seamer,Ball,Ball,Pop Out,90.8,84.4,-7.32,6.45,1930.705,-1.257,2.969,30.5,5.5,23.8,62,443558,Nelson Cruz,R,0,4,2016083638,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,left,none,none
593372,Carlos Martinez,R,1,0,2,2,Cutter,Ball,Ball,Pop Out,87.5,81.9,0.04,5.09,977.803,1.333,1.471,-3,6,23.9,35,443558,Nelson Cruz,R,0,4,2016083638,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,low and right,Two-Seamer,left
593372,Carlos Martinez,R,2,0,2,3,Two-Seamer,"In Play, Out","In Play, Out",Pop Out,91.3,84.9,-5.37,5.01,1460.197,-0.398,2.136,20.1,5.7,23.8,48,443558,Nelson Cruz,R,0,4,2016083638,6,FALSE,FALSE,FALSE,FALSE,201601099,sea,sln,Safeco Field,bottom left,Cutter,low and right
593372,Carlos Martinez,R,0,0,2,1,Slider,Ball,Ball,Strikeout,81.6,75.5,1.51,-0.19,267.727,0.725,4.411,-2.7,8.9,23.8,69,501896,David Freese,R,5,3,2016070411,8,FALSE,TRUE,FALSE,FALSE,201600927,pit,sln,PNC Park,high,none,none
593372,Carlos Martinez,R,1,0,2,2,Slider,Swinging Strike,Called Strike,Strikeout,80.9,74.9,2.43,1.54,506.547,0.354,2.955,-4.9,8.6,23.8,39,501896,David Freese,R,5,3,2016070411,8,FALSE,TRUE,FALSE,FALSE,201600927,pit,sln,PNC Park,top right,Slider,high
593372,Carlos Martinez,R,1,1,2,3,Slider,Swinging Strike,Swinging Strike,Strikeout,81.7,76.7,2.17,0.07,386.682,-0.809,1.94,-3.7,9,23.9,47,501896,David Freese,R,5,3,2016070411,8,FALSE,TRUE,FALSE,FALSE,201600927,pit,sln,PNC Park,bottom left,Slider,top right
593372,Carlos Martinez,R,1,2,2,4,Slider,Swinging Strike,Swinging Strike,Strikeout,80.5,75.1,2.03,-0.9,381.192,-0.987,0.918,-2.7,9.8,23.9,41,501896,David Freese,R,5,3,2016070411,8,FALSE,TRUE,FALSE,FALSE,201600927,pit,sln,PNC Park,low,Slider,bottom left
593372,Carlos Martinez,R,0,0,2,1,Slider,Ball,Ball,Single,83.1,77.2,1.62,-1.04,338.952,1.086,1.366,-5.4,9.4,23.8,91,501896,David Freese,R,0,0,2016094836,2,TRUE,TRUE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,low and right,none,none
593372,Carlos Martinez,R,1,0,2,2,Two-Seamer,Ball,Ball,Single,91.9,85.3,-5.75,4.28,1425.586,0.755,0.626,19.8,6.1,23.8,48,501896,David Freese,R,0,0,2016094836,2,TRUE,TRUE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,low,Slider,low and right
593372,Carlos Martinez,R,2,0,2,3,Two-Seamer,"In Play, Out","In Play, Out",Single,91.9,86,-5.82,3.74,1394.036,0.038,2.717,21.3,6,23.9,30,501896,David Freese,R,0,0,2016094836,2,TRUE,TRUE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,middle center,Two-Seamer,low
593372,Carlos Martinez,R,0,0,2,1,Slider,Ball,Ball,Single,81.3,75.7,3.04,-1.36,581.346,-0.847,1.902,-7.2,9.8,23.9,83,501896,David Freese,R,0,0,2016094857,5,TRUE,TRUE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,bottom left,none,none
593372,Carlos Martinez,R,1,0,2,2,Slider,Swinging Strike,Foul Ball,Single,84.2,78.6,3.6,0.08,656.991,0.084,1.192,-10.1,8.7,23.9,34,501896,David Freese,R,0,0,2016094857,5,TRUE,TRUE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,low,Slider,bottom left
593372,Carlos Martinez,R,1,1,2,3,Splitter,Swinging Strike,Foul Ball,Single,81.1,76.7,-3.02,1.72,623.764,0.33,1.118,7.3,8.4,24,38,501896,David Freese,R,0,0,2016094857,5,TRUE,TRUE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,low,Slider,low
593372,Carlos Martinez,R,1,2,2,4,Slider,"In Play, Out","In Play, Out",Single,79.7,75.1,3.25,-2.15,672.113,-0.256,1.067,-7.5,10.4,23.9,19,501896,David Freese,R,0,0,2016094857,5,TRUE,TRUE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,low,Splitter,low
593372,Carlos Martinez,R,0,0,2,1,Four-Seamer,Swinging Strike,Called Strike,Strikeout,90.4,83.6,-1.29,8.31,1653.394,-0.426,3.452,6.4,4.1,23.8,65,501896,David Freese,R,1,0,2016094872,6,TRUE,FALSE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,top left,none,none
593372,Carlos Martinez,R,0,1,2,2,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,91.5,84.3,-1.72,7.72,1568.07,0.045,3.468,8,4.2,23.8,39,501896,David Freese,R,1,0,2016094872,6,TRUE,FALSE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,top center,Four-Seamer,top left
593372,Carlos Martinez,R,0,2,2,3,Two-Seamer,Swinging Strike,Foul Ball,Strikeout,92.1,86.4,-7.25,5.67,1867.186,-0.038,2.843,30.1,5.5,23.9,33,501896,David Freese,R,1,0,2016094872,6,TRUE,FALSE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,middle center,Four-Seamer,top center
593372,Carlos Martinez,R,0,2,2,4,Slider,Ball,Ball,Strikeout,82.1,77.8,2.21,-0.8,419.524,0.4,0.59,-6,9.3,24,30,501896,David Freese,R,1,0,2016094872,6,TRUE,FALSE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,low,Two-Seamer,middle center
593372,Carlos Martinez,R,1,2,2,5,Curveball,Ball,Ball,Strikeout,73.9,69.3,9.41,-6.51,1830.326,-1.201,3.04,-15.4,13.8,23.9,46,501896,David Freese,R,1,0,2016094872,6,TRUE,FALSE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,left,Slider,low
593372,Carlos Martinez,R,2,2,2,6,Curveball,Ball,Ball,Strikeout,72.8,68.1,9.33,-7.49,1875.044,-1.267,2.604,-14.3,14.6,23.9,40,501896,David Freese,R,1,0,2016094872,6,TRUE,FALSE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,left,Curveball,left
593372,Carlos Martinez,R,3,2,2,7,Slider,Swinging Strike,Swinging Strike,Strikeout,81.6,75.7,3.37,-1.89,672.545,-0.764,1.845,-7.9,10,23.8,50,501896,David Freese,R,1,0,2016094872,6,TRUE,FALSE,FALSE,FALSE,201601242,sln,pit,Busch Stadium,bottom left,Curveball,left
593372,Carlos Martinez,R,0,0,1,1,Cutter,Ball,Ball,Home Run,89.4,81.9,1.997693062,7.214711024,1436.732,-1.48736671,2.5080123,-4.8,4.9,23.8,34,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,left,none,none
593372,Carlos Martinez,R,1,0,1,2,Cutter,Swinging Strike,Called Strike,Home Run,88.3,81,3.945868502,7.296643515,1577.664,-0.119554428,3.358454551,-14.8,5.1,23.8,38,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,top center,Cutter,left
593372,Carlos Martinez,R,1,1,1,3,Four-Seamer,Swinging Strike,Foul Ball,Home Run,90,82.9,8.374894373,9.727913542,2487.973,0.400339453,2.442773125,-39.4,4.9,23.8,31,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,middle right,Cutter,top center
593372,Carlos Martinez,R,1,2,1,4,Knuckle Curve,Swinging Strike,Foul Ball,Home Run,81.4,75.7,-0.073649635,-1.69004019,296.591,-0.519767126,2.239436625,1.4,9.9,23.9,45,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,bottom left,Four-Seamer,middle right
593372,Carlos Martinez,R,1,2,1,5,Cutter,Ball,Ball,Home Run,89.2,81.5,3.392528583,7.959528882,1662.359,-0.421999539,4.62865409,-13.6,4.5,23.8,35,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,high,Knuckle Curve,bottom left
593372,Carlos Martinez,R,2,2,1,6,Changeup,Ball,Ball,Home Run,83.3,76.9,11.46645587,4.950648231,2251.936,1.253030094,3.142768002,-33.2,8,23.9,56,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,right,Cutter,high
593372,Carlos Martinez,R,3,2,1,7,Changeup,Swinging Strike,Foul Ball,Home Run,84,78.1,10.78798093,4.602342426,2131.124,0.477058817,2.554626704,-31,7.9,23.9,36,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,middle right,Changeup,right
593372,Carlos Martinez,R,3,2,1,8,Four-Seamer,Swinging Strike,Foul Ball,Home Run,90.4,82.4,9.52366322,9.788319239,2626.839,0.810210027,2.849495049,-43.3,5.2,23.8,57,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,middle right,Changeup,middle right
593372,Carlos Martinez,R,3,2,1,9,Cutter,Ball,Ball,Home Run,89.2,81,4.708652877,10.72369958,2224.964,-2.599509857,2.057725442,-19.8,3.9,23.8,31,501896,David Freese,R,5,0,2017139165,2,FALSE,TRUE,FALSE,FALSE,201701819,pit,sln,PNC Park,left,Four-Seamer,middle right
593372,Carlos Martinez,R,0,0,1,1,Changeup,Swinging Strike,Swinging Strike,Groundout,85.2,78.1,-4.946073615,4.330918112,1198.201,0.375741739,2.379008438,15.4,7.1,23.8,52,501896,David Freese,R,8,1,2017139185,4,FALSE,FALSE,TRUE,TRUE,201701819,pit,sln,PNC Park,middle right,none,none
593372,Carlos Martinez,R,0,1,1,2,Curveball,Swinging Strike,Foul Ball,Groundout,82.1,75.9,1.215217869,-2.987641588,566.294,-0.02396847,1.833958395,-2.7,10.4,23.9,18,501896,David Freese,R,8,1,2017139185,4,FALSE,FALSE,TRUE,TRUE,201701819,pit,sln,PNC Park,bottom center,Changeup,middle right
593372,Carlos Martinez,R,0,2,1,3,Changeup,"In Play, Out","In Play, Runs",Groundout,85.7,79,-5.500817286,3.377166144,1185.439,-0.628097237,2.560295686,17.3,7.4,23.8,40,501896,David Freese,R,8,1,2017139185,4,FALSE,FALSE,TRUE,TRUE,201701819,pit,sln,PNC Park,middle left,Curveball,bottom center
593372,Carlos Martinez,R,0,0,0,1,Two-Seamer,Swinging Strike,Foul Ball,Strikeout,91,84,-7.915799422,7.189699444,2088.661,0.957216747,2.032852747,31.4,5.4,23.8,65,501896,David Freese,R,10,0,2017139204,6,FALSE,FALSE,FALSE,FALSE,201701819,pit,sln,PNC Park,bottom right,none,none
593372,Carlos Martinez,R,0,1,0,2,Changeup,"In Play, Out","In Play, Out",Strikeout,84.1,77.8,-9.175665706,6.115757474,1989.987,-0.613045125,1.040809484,29,7.3,23.8,37,501896,David Freese,R,10,0,2017139204,6,FALSE,FALSE,FALSE,FALSE,201701819,pit,sln,PNC Park,low,Two-Seamer,bottom right
593372,Carlos Martinez,R,0,0,2,1,Changeup,Ball,Ball,Strikeout,89.8,82.5,-11.25693726,8.29319553,2668.119,-0.313839965,0.359634921,41.5,6.3,23.8,49,501896,David Freese,R,0,1,2017162805,1,TRUE,TRUE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,low,none,none
593372,Carlos Martinez,R,1,0,2,2,Slider,Swinging Strike,Swinging Strike,Strikeout,87.8,81.5,0.249914493,1.955767432,372.037,0.28467834,1.202205787,-2.7,7.3,23.9,44,501896,David Freese,R,0,1,2017162805,1,TRUE,TRUE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,low,Changeup,low
593372,Carlos Martinez,R,1,1,2,3,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,97.1,89.3,-8.981909385,9.693793365,2760.459,-0.570897282,2.61414415,50.3,4.3,23.8,38,501896,David Freese,R,0,1,2017162805,1,TRUE,TRUE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,middle left,Slider,low
593372,Carlos Martinez,R,1,2,2,4,Four-Seamer,Swinging Strike,Called Strike,Strikeout,98.1,89.7,-9.250844313,8.607301195,2660.109,-0.484525262,2.460390617,47.8,4.6,23.8,37,501896,David Freese,R,0,1,2017162805,1,TRUE,TRUE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,middle left,Four-Seamer,middle left
593372,Carlos Martinez,R,0,0,1,1,Four-Seamer,Swinging Strike,Foul Ball,Strikeout,92.5,85.9,-3.394993604,7.568791887,1667.967,0.173049428,3.234979425,16.6,4.3,23.9,57,501896,David Freese,R,2,1,2017162824,3,TRUE,TRUE,FALSE,TRUE,201702127,sln,pit,Busch Stadium,top center,none,none
593372,Carlos Martinez,R,0,1,1,2,Four-Seamer,Swinging Strike,Called Strike,Strikeout,92.9,85.8,-2.956305083,9.708500913,2036.251,-0.345861675,2.538267481,17.8,3.5,23.9,33,501896,David Freese,R,2,1,2017162824,3,TRUE,TRUE,FALSE,TRUE,201702127,sln,pit,Busch Stadium,middle left,Four-Seamer,top center
593372,Carlos Martinez,R,0,2,1,3,Slider,Ball,Ball,Strikeout,85.7,80,3.020623304,-0.23103203,560.461,2.506049573,1.471673923,-10.2,8.6,23.9,27,501896,David Freese,R,2,1,2017162824,3,TRUE,TRUE,FALSE,TRUE,201702127,sln,pit,Busch Stadium,low and right,Four-Seamer,middle left
593372,Carlos Martinez,R,1,2,1,4,Four-Seamer,Ball,,Strikeout,93.3,86.7,-2.536162899,9.267593982,1945.602,-1.354929089,4.540142391,17.5,3.4,23.9,22,501896,David Freese,R,2,1,2017162824,3,TRUE,TRUE,FALSE,TRUE,201702127,sln,pit,Busch Stadium,high and left,Slider,low and right
593372,Carlos Martinez,R,0,0,2,1,Four-Seamer,Swinging Strike,Called Strike,Groundout,94.4,86,-5.119071204,11.25914502,2491.095,0.857159387,2.207042873,32.6,3.2,23.8,71,501896,David Freese,R,2,2,2017162843,6,TRUE,FALSE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,bottom right,none,none
593372,Carlos Martinez,R,0,1,2,2,Four-Seamer,Ball,Ball,Groundout,92.4,84.4,-0.02823053,9.354312275,1834.479,0.739389561,1.296710761,-3.9,3.9,23.8,63,501896,David Freese,R,2,2,2017162843,6,TRUE,FALSE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,low,Four-Seamer,bottom right
593372,Carlos Martinez,R,1,1,2,3,Slider,Swinging Strike,Called Strike,Groundout,86.9,78.8,1.419646818,3.914871437,768.509,-0.296676907,3.572181027,-6.3,6.7,23.8,42,501896,David Freese,R,2,2,2017162843,6,TRUE,FALSE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,top center,Four-Seamer,low
593372,Carlos Martinez,R,1,2,2,4,Slider,Swinging Strike,Swinging Strike,Groundout,86.9,78.9,1.127673637,4.511392396,854.389,1.064958146,2.383632767,-6.6,6.6,23.8,44,501896,David Freese,R,2,2,2017162843,6,TRUE,FALSE,FALSE,FALSE,201702127,sln,pit,Busch Stadium,right,Slider,top center
593372,Carlos Martinez,R,0,0,0,1,Cutter,Swinging Strike,Called Strike,Walk,85.8,80.1,3.87,6.69,1453.648,-0.82,2.737,-12.3,5.6,23.9,61,430947,Erick Aybar,L,0,1,2016005408,1,FALSE,TRUE,TRUE,FALSE,201600072,atl,sln,Turner Field,middle left,none,none
